Number of Records,Session End Date,Session Start Date,Booking,Clickouts,Session,Session End Time,Session Start Time
1,30-12-1899,30-12-1899,0,4,20170503005532,22:44:45,22:41:35
1,30-12-1899,30-12-1899,0,4,20170503007666,22:45:04,22:41:27
1,30-12-1899,30-12-1899,0,4,20170503008356,22:46:09,22:44:46
1,30-12-1899,30-12-1899,0,4,20170503007176,22:46:56,22:43:58
1,30-12-1899,30-12-1899,0,4,20170503005540,22:48:17,22:44:31
1,30-12-1899,30-12-1899,0,4,20170503004746,22:49:04,22:45:57
1,30-12-1899,30-12-1899,0,4,20170503002191,22:51:13,22:47:42
1,30-12-1899,30-12-1899,0,4,20170503008449,22:52:49,22:47:39
1,30-12-1899,30-12-1899,0,4,20170503003004,22:53:24,22:52:11
1,30-12-1899,30-12-1899,0,4,20170503004278,22:56:30,22:52:36
1,30-12-1899,30-12-1899,0,4,20170503007173,23:00:07,22:56:48
1,30-12-1899,30-12-1899,0,4,20170503008715,23:01:11,22:57:52
1,30-12-1899,30-12-1899,0,4,20170503004749,23:01:49,22:57:22
1,30-12-1899,30-12-1899,0,4,20170503002956,23:03:09,23:00:24
1,30-12-1899,30-12-1899,0,4,20170503001030,23:03:17,22:58:58
1,30-12-1899,30-12-1899,0,4,20170503002406,23:03:46,23:00:40
1,30-12-1899,30-12-1899,0,4,20170503008677,23:03:51,22:59:43
1,30-12-1899,30-12-1899,0,4,20170503008090,23:07:08,23:03:15
1,30-12-1899,30-12-1899,0,4,20170503008813,23:07:22,23:02:25
1,30-12-1899,30-12-1899,0,4,20170503002203,23:07:27,23:03:36
1,30-12-1899,30-12-1899,0,4,20170503004605,23:07:28,23:04:59
1,30-12-1899,30-12-1899,0,4,20170503006465,23:07:45,23:03:29
1,30-12-1899,30-12-1899,0,4,20170503009916,23:10:42,23:09:10
1,30-12-1899,30-12-1899,0,4,20170503002975,23:11:14,23:07:39
1,30-12-1899,30-12-1899,0,4,20170503004884,23:11:53,23:09:45
1,30-12-1899,30-12-1899,0,4,20170503001519,23:13:07,23:10:41
1,30-12-1899,30-12-1899,0,4,20170503009995,23:16:40,23:12:39
1,30-12-1899,30-12-1899,0,4,20170503005305,23:16:58,23:13:52
1,30-12-1899,30-12-1899,0,4,20170503002973,23:20:35,23:17:48
1,30-12-1899,30-12-1899,0,4,20170503005620,23:21:00,23:19:07
1,30-12-1899,30-12-1899,0,4,20170503001142,23:21:10,23:18:04
1,30-12-1899,30-12-1899,0,4,20170503008810,23:21:34,23:19:00
1,30-12-1899,30-12-1899,0,4,20170503008210,23:23:19,23:20:12
1,30-12-1899,30-12-1899,0,4,20170503003961,23:24:20,23:22:21
1,30-12-1899,30-12-1899,0,4,20170503001023,23:25:09,23:21:35
1,30-12-1899,30-12-1899,0,4,20170503001366,23:26:15,23:23:20
1,30-12-1899,30-12-1899,0,4,20170503006854,23:27:30,23:23:29
1,30-12-1899,30-12-1899,0,4,20170503002778,23:30:42,23:28:09
1,30-12-1899,30-12-1899,0,4,20170503006694,23:31:09,23:27:41
1,30-12-1899,30-12-1899,0,4,20170503008634,23:32:15,23:28:42
1,30-12-1899,30-12-1899,0,4,20170503002092,23:32:42,23:29:04
1,30-12-1899,30-12-1899,0,4,20170503002565,23:33:13,23:29:26
1,30-12-1899,30-12-1899,0,4,20170503001356,23:33:35,23:30:32
1,30-12-1899,30-12-1899,0,4,20170503003002,23:33:36,23:31:17
1,30-12-1899,30-12-1899,0,4,20170503002843,23:41:50,23:39:09
1,30-12-1899,30-12-1899,0,4,20170503005514,23:42:08,23:40:42
1,30-12-1899,30-12-1899,0,4,20170503005057,23:44:57,23:41:12
1,30-12-1899,30-12-1899,0,4,20170503006794,23:46:47,23:44:23
1,30-12-1899,30-12-1899,0,4,20170503004115,23:52:17,23:50:05
1,30-12-1899,30-12-1899,0,4,20170503001848,23:53:40,23:50:37
1,30-12-1899,30-12-1899,0,4,20170503005043,23:54:14,23:52:27
1,30-12-1899,30-12-1899,0,4,20170503007126,23:54:29,23:53:10
1,30-12-1899,30-12-1899,0,4,20170503002607,23:55:18,23:49:06
1,30-12-1899,30-12-1899,0,4,20170503001054,23:56:00,23:54:02
1,30-12-1899,30-12-1899,0,4,20170503008103,23:57:46,23:54:28
1,30-12-1899,30-12-1899,0,4,20170503006317,23:58:46,23:54:49
1,30-12-1899,30-12-1899,0,5,20170503008094,00:04:20,00:02:52
1,30-12-1899,30-12-1899,0,5,20170503005870,00:08:44,00:04:25
1,30-12-1899,30-12-1899,0,5,20170503004807,00:28:57,00:26:19
1,30-12-1899,30-12-1899,0,5,20170503002667,00:31:06,00:29:44
1,30-12-1899,30-12-1899,0,5,20170503004681,00:37:17,00:35:11
1,30-12-1899,30-12-1899,0,5,20170503008373,00:45:08,00:42:07
1,30-12-1899,30-12-1899,0,5,20170503002514,00:47:35,00:44:51
1,30-12-1899,30-12-1899,0,5,20170503002044,00:58:41,00:56:56
1,30-12-1899,30-12-1899,0,5,20170503004391,00:59:01,00:57:04
1,30-12-1899,30-12-1899,0,5,20170503005456,01:03:24,01:00:13
1,30-12-1899,30-12-1899,0,5,20170503004812,01:07:40,01:05:09
1,30-12-1899,30-12-1899,0,5,20170503002568,01:17:27,01:14:37
1,30-12-1899,30-12-1899,0,5,20170503006154,01:21:40,01:16:54
1,30-12-1899,30-12-1899,0,5,20170503007269,01:30:06,01:27:00
1,30-12-1899,30-12-1899,0,5,20170503003211,01:33:22,01:30:54
1,30-12-1899,30-12-1899,0,5,20170503004123,01:38:48,01:33:40
1,30-12-1899,30-12-1899,0,5,20170503004419,01:46:50,01:43:28
1,30-12-1899,30-12-1899,0,5,20170503004347,01:52:22,01:48:50
1,30-12-1899,30-12-1899,0,5,20170503008010,02:12:33,02:07:34
1,30-12-1899,30-12-1899,0,5,20170503004992,02:29:36,02:25:58
1,30-12-1899,30-12-1899,0,5,20170503001800,02:36:55,02:34:01
1,30-12-1899,30-12-1899,0,5,20170503001137,03:04:51,03:00:45
1,30-12-1899,30-12-1899,0,5,20170503002953,03:09:48,03:06:46
1,30-12-1899,30-12-1899,0,5,20170503002234,03:13:36,03:11:57
1,30-12-1899,30-12-1899,0,5,20170503001309,03:27:12,03:23:47
1,30-12-1899,30-12-1899,0,5,20170503003148,03:36:42,03:34:35
1,30-12-1899,30-12-1899,0,5,20170503002583,03:37:39,03:34:38
1,30-12-1899,30-12-1899,0,5,20170503008301,03:38:06,03:35:36
1,30-12-1899,30-12-1899,0,5,20170503005136,03:43:26,03:39:35
1,30-12-1899,30-12-1899,0,5,20170503003517,03:51:18,03:47:47
1,30-12-1899,30-12-1899,0,5,20170503002249,04:05:37,04:01:13
1,30-12-1899,30-12-1899,0,5,20170503008182,04:05:42,04:00:48
1,30-12-1899,30-12-1899,0,5,20170503007367,04:13:39,04:11:57
1,30-12-1899,30-12-1899,0,5,20170503005066,04:13:53,04:12:20
1,30-12-1899,30-12-1899,0,5,20170503008684,04:14:06,04:11:03
1,30-12-1899,30-12-1899,0,5,20170503007938,04:17:16,04:12:58
1,30-12-1899,30-12-1899,0,5,20170503002399,04:21:25,04:19:09
1,30-12-1899,30-12-1899,0,5,20170503006016,04:29:17,04:25:39
1,30-12-1899,30-12-1899,0,5,20170503009997,04:35:18,04:33:51
1,30-12-1899,30-12-1899,0,5,20170503007084,04:37:24,04:34:55
1,30-12-1899,30-12-1899,0,5,20170503005650,04:57:43,04:52:38
1,30-12-1899,30-12-1899,0,5,20170503006933,05:03:15,04:58:42
1,30-12-1899,30-12-1899,0,5,20170503005334,05:06:04,05:02:48
1,30-12-1899,30-12-1899,0,5,20170503001230,05:48:00,05:43:14
1,30-12-1899,30-12-1899,0,5,20170503006836,06:02:53,05:58:58
1,30-12-1899,30-12-1899,0,5,20170503007538,06:08:22,06:05:37
1,30-12-1899,30-12-1899,0,5,20170503007443,06:13:42,06:11:25
1,30-12-1899,30-12-1899,0,5,20170503003405,06:15:44,06:12:09
1,30-12-1899,30-12-1899,0,5,20170503002840,06:19:05,06:14:38
1,30-12-1899,30-12-1899,0,5,20170503009324,06:25:30,06:22:36
1,30-12-1899,30-12-1899,0,5,20170503001593,06:26:00,06:22:37
1,30-12-1899,30-12-1899,0,5,20170503001872,06:27:33,06:26:38
1,30-12-1899,30-12-1899,0,5,20170503007302,06:35:39,06:31:52
1,30-12-1899,30-12-1899,0,5,20170503008290,06:37:58,06:33:37
1,30-12-1899,30-12-1899,0,5,20170503009017,06:48:19,06:44:23
1,30-12-1899,30-12-1899,0,5,20170503008986,06:58:06,06:54:46
1,30-12-1899,30-12-1899,0,5,20170503002449,07:02:10,07:00:15
1,30-12-1899,30-12-1899,0,5,20170503009181,07:04:19,07:00:22
1,30-12-1899,30-12-1899,0,5,20170503002244,07:04:32,07:00:33
1,30-12-1899,30-12-1899,0,5,20170503007861,07:12:17,07:08:45
1,30-12-1899,30-12-1899,0,5,20170503008065,07:20:54,07:17:46
1,30-12-1899,30-12-1899,0,5,20170503008746,07:26:16,07:23:10
1,30-12-1899,30-12-1899,0,5,20170503002276,07:27:49,07:23:29
1,30-12-1899,30-12-1899,0,5,20170503003336,07:27:54,07:24:31
1,30-12-1899,30-12-1899,0,5,20170503003873,07:36:14,07:34:02
1,30-12-1899,30-12-1899,0,5,20170503001890,07:37:45,07:36:43
1,30-12-1899,30-12-1899,0,5,20170503002764,07:38:49,07:35:42
1,30-12-1899,30-12-1899,0,5,20170503003406,07:46:20,07:44:02
1,30-12-1899,30-12-1899,0,5,20170503009571,07:47:21,07:44:31
1,30-12-1899,30-12-1899,0,5,20170503003047,08:01:01,07:59:05
1,30-12-1899,30-12-1899,0,5,20170503001790,08:21:54,08:19:02
1,30-12-1899,30-12-1899,0,5,20170503005098,08:44:00,08:41:09
1,30-12-1899,30-12-1899,0,5,20170503005882,08:46:05,08:43:44
1,30-12-1899,30-12-1899,0,5,20170503009066,09:08:07,09:06:01
1,30-12-1899,30-12-1899,0,5,20170503009304,09:23:47,09:19:33
1,30-12-1899,30-12-1899,0,5,20170503003429,10:13:42,10:11:02
1,30-12-1899,30-12-1899,0,5,20170503008562,10:15:33,10:12:40
1,30-12-1899,30-12-1899,0,5,20170503003649,10:17:13,10:13:44
1,30-12-1899,30-12-1899,0,5,20170503006589,10:21:25,10:17:50
1,30-12-1899,30-12-1899,0,5,20170503004491,10:29:11,10:27:49
1,30-12-1899,30-12-1899,0,5,20170503005966,10:36:21,10:33:46
1,30-12-1899,30-12-1899,0,5,20170503009013,10:37:40,10:35:31
1,30-12-1899,30-12-1899,0,5,20170503009736,10:38:13,10:34:21
1,30-12-1899,30-12-1899,0,5,20170503007618,10:38:33,10:34:16
1,30-12-1899,30-12-1899,0,5,20170503001646,10:46:15,10:42:37
1,30-12-1899,30-12-1899,0,5,20170503002438,11:08:12,11:04:28
1,30-12-1899,30-12-1899,0,5,20170503007250,11:14:33,11:12:11
1,30-12-1899,30-12-1899,0,5,20170503009300,11:16:55,11:14:16
1,30-12-1899,30-12-1899,0,5,20170503004954,11:18:29,11:13:51
1,30-12-1899,30-12-1899,0,5,20170503002229,11:24:39,11:20:09
1,30-12-1899,30-12-1899,0,5,20170503003231,11:26:08,11:22:34
1,30-12-1899,30-12-1899,0,5,20170503008769,11:27:47,11:25:34
1,30-12-1899,30-12-1899,0,5,20170503008798,11:39:50,11:35:20
1,30-12-1899,30-12-1899,0,5,20170503005718,11:48:15,11:45:08
1,30-12-1899,30-12-1899,0,5,20170503004665,11:53:09,11:51:44
1,30-12-1899,30-12-1899,0,5,20170503001632,12:12:40,12:10:25
1,30-12-1899,30-12-1899,0,5,20170503008234,12:24:46,12:22:36
1,30-12-1899,30-12-1899,0,5,20170503005269,12:32:36,12:29:16
1,30-12-1899,30-12-1899,0,5,20170503008013,12:46:59,12:46:00
1,30-12-1899,30-12-1899,0,5,20170503008655,13:06:19,13:03:13
1,30-12-1899,30-12-1899,0,5,20170503002375,13:15:41,13:12:02
1,30-12-1899,30-12-1899,0,5,20170503008505,13:32:10,13:28:16
1,30-12-1899,30-12-1899,0,5,20170503002352,13:43:44,13:40:53
1,30-12-1899,30-12-1899,0,5,20170503001409,13:45:13,13:41:35
1,30-12-1899,30-12-1899,0,5,20170503001583,14:02:40,13:58:54
1,30-12-1899,30-12-1899,0,5,20170503005069,14:04:41,14:02:12
1,30-12-1899,30-12-1899,0,5,20170503005317,14:11:34,14:09:06
1,30-12-1899,30-12-1899,0,5,20170503004836,14:13:45,14:10:26
1,30-12-1899,30-12-1899,0,5,20170503001987,14:26:40,14:22:44
1,30-12-1899,30-12-1899,0,5,20170503007502,14:37:06,14:34:58
1,30-12-1899,30-12-1899,0,5,20170503005080,14:42:00,14:38:23
1,30-12-1899,30-12-1899,0,5,20170503003001,14:42:11,14:36:51
1,30-12-1899,30-12-1899,0,5,20170503008016,14:42:51,14:40:37
1,30-12-1899,30-12-1899,0,5,20170503003506,14:52:03,14:49:52
1,30-12-1899,30-12-1899,0,5,20170503005291,15:02:43,15:00:09
1,30-12-1899,30-12-1899,0,5,20170503004816,15:08:04,15:03:04
1,30-12-1899,30-12-1899,0,5,20170503003227,15:25:31,15:21:55
1,30-12-1899,30-12-1899,0,5,20170503001268,15:33:37,15:32:27
1,30-12-1899,30-12-1899,0,5,20170503002682,15:37:24,15:32:19
1,30-12-1899,30-12-1899,0,5,20170503004718,15:43:49,15:39:04
1,30-12-1899,30-12-1899,0,5,20170503003058,15:54:13,15:51:57
1,30-12-1899,30-12-1899,0,5,20170503008294,16:01:13,15:59:08
1,30-12-1899,30-12-1899,0,5,20170503002959,16:09:57,16:07:10
1,30-12-1899,30-12-1899,0,5,20170503009684,16:14:03,16:12:42
1,30-12-1899,30-12-1899,0,5,20170503003969,16:16:38,16:14:19
1,30-12-1899,30-12-1899,0,5,20170503009577,16:21:16,16:17:48
1,30-12-1899,30-12-1899,0,5,20170503007895,16:42:09,16:39:05
1,30-12-1899,30-12-1899,0,5,20170503003768,16:51:48,16:49:23
1,30-12-1899,30-12-1899,0,5,20170503008414,17:02:14,17:00:30
1,30-12-1899,30-12-1899,0,5,20170503004450,17:03:18,17:00:38
1,30-12-1899,30-12-1899,0,5,20170503007480,17:03:41,16:59:35
1,30-12-1899,30-12-1899,0,5,20170503006118,17:18:39,17:15:19
1,30-12-1899,30-12-1899,0,5,20170503006650,17:22:46,17:20:31
1,30-12-1899,30-12-1899,0,5,20170503001040,17:49:05,17:46:44
1,30-12-1899,30-12-1899,0,5,20170503006051,17:53:08,17:50:02
1,30-12-1899,30-12-1899,0,5,20170503004908,17:54:19,17:49:28
1,30-12-1899,30-12-1899,0,5,20170503009975,18:04:37,17:59:25
1,30-12-1899,30-12-1899,0,5,20170503002450,18:11:41,18:08:17
1,30-12-1899,30-12-1899,0,5,20170503008140,18:24:00,18:23:11
1,30-12-1899,30-12-1899,0,5,20170503008927,18:28:47,18:26:04
1,30-12-1899,30-12-1899,0,5,20170503001229,18:30:36,18:26:49
1,30-12-1899,30-12-1899,0,5,20170503009276,18:35:11,18:32:12
1,30-12-1899,30-12-1899,0,5,20170503007078,18:36:25,18:34:01
1,30-12-1899,30-12-1899,0,5,20170503006047,18:36:40,18:34:36
1,30-12-1899,30-12-1899,0,5,20170503007658,18:47:35,18:44:33
1,30-12-1899,30-12-1899,0,5,20170503006807,18:48:37,18:47:19
1,30-12-1899,30-12-1899,0,5,20170503004748,18:49:40,18:45:50
1,30-12-1899,30-12-1899,0,5,20170503004704,18:58:28,18:55:45
1,30-12-1899,30-12-1899,0,5,20170503006559,19:09:25,19:06:08
1,30-12-1899,30-12-1899,0,5,20170503004569,19:13:43,19:10:17
1,30-12-1899,30-12-1899,0,5,20170503001561,19:24:07,19:22:32
1,30-12-1899,30-12-1899,0,5,20170503007143,19:31:24,19:28:08
1,30-12-1899,30-12-1899,0,5,20170503006061,19:34:06,19:31:08
1,30-12-1899,30-12-1899,0,5,20170503006082,19:35:18,19:31:57
1,30-12-1899,30-12-1899,0,5,20170503009077,19:37:25,19:33:27
1,30-12-1899,30-12-1899,0,5,20170503002040,19:44:11,19:41:51
1,30-12-1899,30-12-1899,0,5,20170503005300,19:48:53,19:46:20
1,30-12-1899,30-12-1899,0,5,20170503003919,19:48:58,19:44:12
1,30-12-1899,30-12-1899,0,5,20170503007392,20:01:24,19:57:11
1,30-12-1899,30-12-1899,0,5,20170503008495,20:02:34,20:00:00
1,30-12-1899,30-12-1899,0,5,20170503009816,20:12:46,20:09:56
1,30-12-1899,30-12-1899,0,5,20170503002146,20:23:30,20:20:13
1,30-12-1899,30-12-1899,0,5,20170503007042,20:40:40,20:36:12
1,30-12-1899,30-12-1899,0,5,20170503005169,20:44:12,20:41:37
1,30-12-1899,30-12-1899,0,5,20170503005268,20:48:27,20:44:03
1,30-12-1899,30-12-1899,0,5,20170503001604,21:02:49,20:58:46
1,30-12-1899,30-12-1899,0,5,20170503007169,21:06:40,21:02:59
1,30-12-1899,30-12-1899,0,5,20170503008881,21:10:52,21:07:48
1,30-12-1899,30-12-1899,0,5,20170503005085,21:17:23,21:13:50
1,30-12-1899,30-12-1899,0,5,20170503009185,21:26:30,21:24:07
1,30-12-1899,30-12-1899,0,5,20170503001742,21:36:27,21:34:30
1,30-12-1899,30-12-1899,0,5,20170503002006,21:39:30,21:37:13
1,30-12-1899,30-12-1899,0,5,20170503006731,21:42:08,21:40:52
1,30-12-1899,30-12-1899,0,5,20170503006036,21:45:08,21:42:36
1,30-12-1899,30-12-1899,0,5,20170503001196,22:00:32,21:56:59
1,30-12-1899,30-12-1899,0,5,20170503001941,22:02:54,21:59:59
1,30-12-1899,30-12-1899,0,5,20170503006351,22:04:02,22:01:29
1,30-12-1899,30-12-1899,0,5,20170503007026,22:05:24,22:03:08
1,30-12-1899,30-12-1899,0,5,20170503005385,22:11:40,22:08:21
1,30-12-1899,30-12-1899,0,5,20170503009219,22:16:02,22:13:57
1,30-12-1899,30-12-1899,0,5,20170503002814,22:17:05,22:14:31
1,30-12-1899,30-12-1899,0,5,20170503006450,22:36:53,22:33:54
1,30-12-1899,30-12-1899,0,5,20170503004211,22:46:59,22:44:28
1,30-12-1899,30-12-1899,0,5,20170503006493,22:57:05,22:55:22
1,30-12-1899,30-12-1899,0,5,20170503002922,23:02:01,22:59:06
1,30-12-1899,30-12-1899,0,5,20170503002666,23:03:59,23:00:18
1,30-12-1899,30-12-1899,0,5,20170503007225,23:04:44,23:00:27
1,30-12-1899,30-12-1899,0,5,20170503005858,23:09:29,23:07:51
1,30-12-1899,30-12-1899,0,5,20170503001939,23:13:43,23:10:11
1,30-12-1899,30-12-1899,0,5,20170503001520,23:39:31,23:39:00
1,30-12-1899,30-12-1899,0,5,20170503006174,23:41:39,23:40:13
1,30-12-1899,30-12-1899,0,5,20170503001430,23:46:48,23:42:42
1,30-12-1899,30-12-1899,0,6,20170503001059,00:22:56,00:18:35
1,30-12-1899,30-12-1899,0,6,20170503002007,00:30:04,00:24:48
1,30-12-1899,30-12-1899,0,6,20170503008028,00:36:22,00:35:08
1,30-12-1899,30-12-1899,0,6,20170503003377,03:23:22,03:20:09
1,30-12-1899,30-12-1899,0,6,20170503006423,05:16:51,05:14:40
1,30-12-1899,30-12-1899,0,6,20170503001111,05:47:57,05:46:35
1,30-12-1899,30-12-1899,0,6,20170503003589,08:05:41,08:02:59
1,30-12-1899,30-12-1899,0,6,20170503002492,21:36:27,21:34:19
1,30-12-1899,30-12-1899,0,6,20170503001082,21:44:05,21:39:36
1,30-12-1899,30-12-1899,0,8,20170503001716,03:24:44,03:23:41
1,30-12-1899,30-12-1899,1,0,20170503001768,00:15:05,00:15:05
1,30-12-1899,30-12-1899,1,0,20170503009477,00:37:13,00:33:44
1,30-12-1899,30-12-1899,1,0,20170503008882,00:45:59,00:45:59
1,30-12-1899,30-12-1899,1,0,20170503007398,01:32:23,01:32:23
1,30-12-1899,30-12-1899,1,0,20170503004805,01:33:23,01:33:23
1,30-12-1899,30-12-1899,1,0,20170503002706,01:37:28,01:37:28
1,30-12-1899,30-12-1899,1,0,20170503002466,01:53:14,01:53:14
1,30-12-1899,30-12-1899,1,0,20170503002642,01:58:08,01:58:08
1,30-12-1899,30-12-1899,1,0,20170503004770,02:15:35,02:13:17
1,30-12-1899,30-12-1899,1,0,20170503003869,02:16:54,02:11:26
1,30-12-1899,30-12-1899,1,0,20170503009718,02:37:21,02:37:21
1,30-12-1899,30-12-1899,1,0,20170503009985,03:46:42,03:42:20
1,30-12-1899,30-12-1899,1,0,20170503001907,03:58:01,03:55:12
1,30-12-1899,30-12-1899,1,0,20170503007464,04:18:36,04:17:38
1,30-12-1899,30-12-1899,1,0,20170503007342,04:40:35,04:40:35
1,30-12-1899,30-12-1899,1,0,20170503008651,05:16:40,05:16:40
1,30-12-1899,30-12-1899,1,0,20170503006091,05:29:18,05:29:18
1,30-12-1899,30-12-1899,1,0,20170503005797,05:33:21,05:33:21
1,30-12-1899,30-12-1899,1,0,20170503009035,06:35:21,06:31:51
1,30-12-1899,30-12-1899,1,0,20170503009753,06:48:31,06:48:31
1,30-12-1899,30-12-1899,1,0,20170503005746,07:42:41,07:42:41
1,30-12-1899,30-12-1899,1,0,20170503002236,07:43:50,07:39:14
1,30-12-1899,30-12-1899,1,0,20170503004126,07:52:11,07:52:11
1,30-12-1899,30-12-1899,1,0,20170503008858,08:22:13,08:22:13
1,30-12-1899,30-12-1899,1,0,20170503008862,08:49:23,08:49:23
1,30-12-1899,30-12-1899,1,0,20170503001807,08:53:16,08:51:00
1,30-12-1899,30-12-1899,1,0,20170503009682,09:00:52,09:00:52
1,30-12-1899,30-12-1899,1,0,20170503009924,09:02:41,09:02:41
1,30-12-1899,30-12-1899,1,0,20170503005907,09:43:01,09:43:01
1,30-12-1899,30-12-1899,1,0,20170503003934,09:57:50,09:57:50
1,30-12-1899,30-12-1899,1,0,20170503004120,10:04:14,10:04:14
1,30-12-1899,30-12-1899,1,0,20170503003588,10:31:30,10:31:30
1,30-12-1899,30-12-1899,1,0,20170503001677,10:36:46,10:36:46
1,30-12-1899,30-12-1899,1,0,20170503006110,10:56:12,10:53:49
1,30-12-1899,30-12-1899,1,0,20170503001302,11:00:38,10:58:48
1,30-12-1899,30-12-1899,1,0,20170503009930,11:01:59,10:58:37
1,30-12-1899,30-12-1899,1,0,20170503006273,11:10:40,11:10:40
1,30-12-1899,30-12-1899,1,0,20170503003739,11:53:52,11:49:47
1,30-12-1899,30-12-1899,1,0,20170503002633,12:48:53,12:48:53
1,30-12-1899,30-12-1899,1,0,20170503004484,12:50:25,12:50:25
1,30-12-1899,30-12-1899,1,0,20170503002598,12:51:40,12:49:16
1,30-12-1899,30-12-1899,1,0,20170503005288,13:14:34,13:14:34
1,30-12-1899,30-12-1899,1,0,20170503001277,13:20:32,13:20:32
1,30-12-1899,30-12-1899,1,0,20170503006320,13:22:49,13:22:49
1,30-12-1899,30-12-1899,1,0,20170503002771,13:55:03,13:55:03
1,30-12-1899,30-12-1899,1,0,20170503008647,14:07:57,14:07:57
1,30-12-1899,30-12-1899,1,0,20170503006878,14:12:34,14:12:34
1,30-12-1899,30-12-1899,1,0,20170503003784,14:31:57,14:27:32
1,30-12-1899,30-12-1899,1,0,20170503006075,14:40:35,14:40:35
1,30-12-1899,30-12-1899,1,0,20170503006623,15:01:03,15:01:03
1,30-12-1899,30-12-1899,1,0,20170503001325,15:26:56,15:26:56
1,30-12-1899,30-12-1899,1,0,20170503004819,17:05:17,17:05:17
1,30-12-1899,30-12-1899,1,0,20170503009245,17:15:00,17:15:00
1,30-12-1899,30-12-1899,1,0,20170503009386,18:20:44,18:16:52
1,30-12-1899,30-12-1899,1,0,20170503004387,19:31:17,19:31:17
1,30-12-1899,30-12-1899,1,0,20170503005760,19:41:50,19:38:48
1,30-12-1899,30-12-1899,1,0,20170503002429,20:24:52,20:21:33
1,30-12-1899,30-12-1899,1,0,20170503009408,20:55:55,20:55:55
1,30-12-1899,30-12-1899,1,0,20170503009723,21:00:31,21:00:31
1,30-12-1899,30-12-1899,1,0,20170503006879,21:17:25,21:13:03
1,30-12-1899,30-12-1899,1,0,20170503005240,22:12:50,22:12:50
1,30-12-1899,30-12-1899,1,0,20170503009532,23:07:51,23:07:51
1,30-12-1899,30-12-1899,1,0,20170503008538,23:52:10,23:52:10
1,30-12-1899,30-12-1899,1,1,20170503005252,00:39:08,00:36:52
1,30-12-1899,30-12-1899,1,1,20170503007295,00:40:52,00:38:47
1,30-12-1899,30-12-1899,1,1,20170503003813,00:42:21,00:40:18
1,30-12-1899,30-12-1899,1,1,20170503006485,00:56:39,00:53:42
1,30-12-1899,30-12-1899,1,1,20170503007969,01:04:03,01:00:29
1,30-12-1899,30-12-1899,1,1,20170503005457,01:29:47,01:26:28
1,30-12-1899,30-12-1899,1,1,20170503004765,01:47:49,01:43:26
1,30-12-1899,30-12-1899,1,1,20170503005178,01:53:12,01:50:05
1,30-12-1899,30-12-1899,1,1,20170503007064,01:57:05,01:53:20
1,30-12-1899,30-12-1899,1,1,20170503001273,02:00:28,01:57:21
1,30-12-1899,30-12-1899,1,1,20170503001920,02:02:33,01:57:36
1,30-12-1899,30-12-1899,1,1,20170503005749,02:20:01,02:17:14
1,30-12-1899,30-12-1899,1,1,20170503001024,02:36:51,02:34:10
1,30-12-1899,30-12-1899,1,1,20170503003719,02:38:21,02:33:22
1,30-12-1899,30-12-1899,1,1,20170503004741,02:38:59,02:37:43
1,30-12-1899,30-12-1899,1,1,20170503008518,02:40:40,02:38:46
1,30-12-1899,30-12-1899,1,1,20170503004546,02:53:55,02:51:07
1,30-12-1899,30-12-1899,1,1,20170503009380,03:08:02,03:04:34
1,30-12-1899,30-12-1899,1,1,20170503001650,03:19:47,03:17:00
1,30-12-1899,30-12-1899,1,1,20170503001757,03:26:18,03:23:41
1,30-12-1899,30-12-1899,1,1,20170503005671,04:00:10,03:57:27
1,30-12-1899,30-12-1899,1,1,20170503005389,04:54:09,04:50:20
1,30-12-1899,30-12-1899,1,1,20170503007573,05:02:00,04:57:55
1,30-12-1899,30-12-1899,1,1,20170503009517,05:17:28,05:13:00
1,30-12-1899,30-12-1899,1,1,20170503004110,05:19:41,05:15:31
1,30-12-1899,30-12-1899,1,1,20170503005903,05:24:46,05:21:37
1,30-12-1899,30-12-1899,1,1,20170503005988,05:31:16,05:26:52
1,30-12-1899,30-12-1899,1,1,20170503004499,05:36:06,05:34:54
1,30-12-1899,30-12-1899,1,1,20170503004732,05:43:42,05:39:33
1,30-12-1899,30-12-1899,1,1,20170503008573,06:05:04,06:03:11
1,30-12-1899,30-12-1899,1,1,20170503004274,06:16:21,06:12:59
1,30-12-1899,30-12-1899,1,1,20170503004975,06:21:22,06:16:39
1,30-12-1899,30-12-1899,1,1,20170503005403,06:24:48,06:20:39
1,30-12-1899,30-12-1899,1,1,20170503001537,06:25:35,06:22:58
1,30-12-1899,30-12-1899,1,1,20170503004290,06:36:25,06:34:45
1,30-12-1899,30-12-1899,1,1,20170503004207,06:38:46,06:38:00
1,30-12-1899,30-12-1899,1,1,20170503001419,07:14:14,07:12:32
1,30-12-1899,30-12-1899,1,1,20170503006653,07:38:59,07:35:33
1,30-12-1899,30-12-1899,1,1,20170503006315,07:39:42,07:35:49
1,30-12-1899,30-12-1899,1,1,20170503005505,07:44:32,07:41:19
1,30-12-1899,30-12-1899,1,1,20170503008193,08:19:59,08:17:07
1,30-12-1899,30-12-1899,1,1,20170503003923,08:20:30,08:16:59
1,30-12-1899,30-12-1899,1,1,20170503009888,08:44:18,08:42:50
1,30-12-1899,30-12-1899,1,1,20170503007261,09:35:30,09:29:38
1,30-12-1899,30-12-1899,1,1,20170503006569,09:49:25,09:46:08
1,30-12-1899,30-12-1899,1,1,20170503001421,10:18:36,10:16:46
